reservation_id,customer_id,reservation_time,party_size,seating_area,special_requests,status,duration,occasion,preferred_server,table_preference
a4d9eeb3-67bc-46cc-ae5f-2dfa86870af3,7b5741ea-4b22-4380-9301-3c790b6e368a,2025-07-13 21:00:04.834841,4,main_dining,[],confirmed,120,regular_dining,David Wilson,booth
57cb4f1f-f667-45f3-bbde-e722bf15852e,660fc8f9-f780-4c25-b604-1a7636c12d1e,2025-07-02 18:00:04.834922,4,main_dining,"['quiet table', 'window seat', 'anniversary celebration']",pending,120,birthday,David Wilson,4-top
ca81a12a-f8fb-4ae5-a987-0272c9c9aab8,fb02fb2a-71fd-45b3-a249-cb5e89dd05ba,2025-07-16 17:45:04.835006,6,main_dining,[],pending,150,regular_dining,Jennifer Martinez,6-top
ccdc8ab5-7443-4c39-b1c6-a5859086e43d,65702f46-ef17-432d-9991-075cca1d560f,2025-07-01 11:15:04.835089,4,main_dining,[],cancelled,120,special_celebration,Lisa Anderson,4-top
fd60111d-2024-4a5c-af3d-7ec87ceeca18,2d7813c1-f2fb-4085-a522-6a79de2df89b,2025-07-06 21:45:04.835173,2,main_dining,[],cancelled,90,regular_dining,Michael Brown,booth
6652b368-5ca5-4d9c-ab5d-34c9d347c2ce,4cf5f1dd-69f4-455a-9848-ea5c6d44ff31,2025-07-07 14:45:04.835255,5,main_dining,[],cancelled,135,business_meeting,Sarah Johnson,6-top
13c96024-eee7-4e6f-b7e1-c115bc7fa3a2,dfea77a2-dccd-4b01-9ebc-3ad8c32cd57d,2025-07-02 11:30:04.835333,4,main_dining,[],pending,120,regular_dining,Emily Davis,4-top
d1da430a-0429-44ef-8444-84aa329505a2,4b93d503-2885-430f-b705-a8682c8fe507,2025-07-30 21:45:04.835416,3,outdoor_patio,['high chair'],cancelled,105,birthday,David Wilson,4-top
4efa5e31-6cba-445b-acf7-798b4e7f5a4e,c102fed8-8dcb-4fdd-9d23-7ff5344f7252,2025-07-17 19:30:04.835499,6,main_dining,[],confirmed,150,regular_dining,Michael Brown,6-top
1f0f4d7a-ff7f-4dcd-9047-b45fb5ec1713,07359370-8b09-4211-8fc3-82b900b55752,2025-07-29 21:15:04.835582,4,main_dining,"['booth', 'wheelchair accessible', 'allergy considerations']",confirmed,120,regular_dining,Jennifer Martinez,booth
940c8278-1179-4208-aebc-3cc8d07bb176,d8af1472-03bd-401d-ba97-335f29adb10e,2025-07-16 19:30:04.835666,5,main_dining,[],pending,135,regular_dining,Emily Davis,6-top
547ca7cd-d765-4837-98b1-00c85c0b617c,a97c35ff-0abb-49dc-b9d0-120f54f503fe,2025-07-18 16:15:04.835747,2,bar,"['quiet table', 'window seat', 'wheelchair accessible']",cancelled,90,regular_dining,Lisa Anderson,booth
155272e7-8aa6-4636-bd79-40c0c62480c1,ae4c73b6-8fb0-46e3-9fdf-bb7ac30673d6,2025-07-03 21:45:04.835831,6,main_dining,"['anniversary celebration', 'wheelchair accessible']",pending,150,anniversary,James Taylor,6-top
5cfe174d-2841-4d61-938f-55f84b7644fc,91844c9f-aed6-4938-a07e-f42c8994be92,2025-07-22 17:15:04.835914,3,main_dining,"['allergy considerations', 'special dietary requirements']",confirmed,105,regular_dining,David Wilson,booth
6cd5c2a5-866a-4511-9882-1603109ceeb2,2f81f3a9-440f-4f87-92e0-377af0f4faaf,2025-07-26 21:30:04.835999,4,main_dining,[],confirmed,120,anniversary,David Wilson,booth
e994e26d-dae1-4e37-a0d0-7ef765d6fe24,fce64a9b-278a-4bbe-aee7-9c0e3b93fc8b,2025-07-25 11:00:04.836080,10,private_room,[],cancelled,210,regular_dining,Sarah Johnson,10-top
d3e35ab9-ee11-4a0c-8fb3-f7a19ed130dc,f2dca428-b73c-4d52-a18e-66a52bcdf272,2025-07-11 17:30:04.836162,4,main_dining,[],confirmed,120,regular_dining,James Taylor,4-top
d547b64f-af64-4bb7-9ed5-3d9d43d5a5f5,36fa6bed-18b5-40a3-b0fa-916d1ffd88a5,2025-07-01 21:00:04.836244,3,main_dining,"['high chair', 'birthday celebration', 'wheelchair accessible']",pending,105,regular_dining,Michael Brown,4-top
e103130c-eef1-4429-bf7a-ad7b2fa92591,268a6873-1a37-4fb3-8ab9-9aababa6b306,2025-07-14 21:15:04.836328,2,outdoor_patio,['quiet table'],pending,90,regular_dining,Sarah Johnson,bar
74748713-17c5-4961-b579-ebc3938813d9,9a15d771-7db9-4d91-a6d8-9120dadd1d58,2025-07-05 15:15:04.836412,5,main_dining,[],cancelled,135,business_meeting,Sarah Johnson,6-top
7e1dd7c6-a446-4d0b-9110-b3ab2789fddd,ab4cdd68-a286-4042-af39-d26e56922d90,2025-07-10 11:15:04.836492,1,main_dining,[],cancelled,75,regular_dining,Lisa Anderson,bar
bc64671b-a429-4f1a-b449-2a4ea4de34b4,3d38b475-e530-40b2-9a67-05faebe5b22b,2025-07-23 12:00:04.836572,2,outdoor_patio,['special dietary requirements'],pending,90,anniversary,David Wilson,2-top
ef7e365e-85b3-40be-9a9f-3ba36d73a7c3,95a73b03-d952-4347-a71c-fbd727a6bf07,2025-07-27 20:15:04.836657,3,outdoor_patio,[],confirmed,105,special_celebration,John Smith,booth
20190d28-01f0-4971-825b-a7d36f788734,62e885a4-2289-46b9-80fb-c9aa4342fa09,2025-07-27 20:15:04.836738,4,outdoor_patio,[],confirmed,120,business_meeting,Jennifer Martinez,4-top
e42c310c-3745-497d-872d-44ca72872271,79cddf1f-83ec-4f4c-96e0-acb40a96155d,2025-07-28 11:30:04.836820,8,private_room,[],confirmed,180,regular_dining,John Smith,8-top
fa561fc8-0e53-45ca-b227-f9b3d46a4b68,79cddf1f-83ec-4f4c-96e0-acb40a96155d,2025-07-22 12:00:04.836899,4,main_dining,[],cancelled,120,regular_dining,Michael Brown,4-top
41c8be99-db99-4895-8ef5-6126bb0c7a2b,d7a53ea8-7c64-478c-8bae-cd82c0eb1aed,2025-07-14 16:15:04.836979,3,outdoor_patio,[],cancelled,105,birthday,Emily Davis,4-top
8244fc92-7705-450c-a157-a38ae08d14cd,24ce70e5-ed96-4bc3-b22e-92e2e82caa53,2025-07-02 12:45:04.837060,2,outdoor_patio,['booth'],confirmed,90,regular_dining,Lisa Anderson,bar
23987865-6b13-406b-b941-97c16613191a,e45fb82c-2899-46e3-acaa-cc49ad8655e0,2025-07-02 14:15:04.837146,4,main_dining,[],pending,120,special_celebration,John Smith,4-top
3783f5b1-1b42-4866-9791-363be1007824,7add38de-2277-4465-8146-a1192fde2f7c,2025-07-05 11:15:04.837226,4,outdoor_patio,['quiet table'],cancelled,120,birthday,Sarah Johnson,4-top
0fc1e57d-e548-490c-bfa5-aefd5d58b068,2821d1b3-262b-46cd-9883-4c82d3cfaa77,2025-07-18 21:30:04.837308,3,outdoor_patio,[],pending,105,business_meeting,Michael Brown,4-top
c49084a6-cb22-4377-bff7-567f502e5c07,e93d0bb2-6ccd-45f1-95ef-4325560c1e41,2025-07-11 13:30:04.837390,6,main_dining,[],cancelled,150,regular_dining,Lisa Anderson,6-top
0f0b9345-2f29-47d9-bf5c-391688436fa0,27071712-9f6f-4d90-a22f-cb401545c851,2025-07-29 20:45:04.837475,2,bar,[],cancelled,90,special_celebration,John Smith,booth
47866f5a-3b17-4150-a7b2-7e00d5a0985a,7c102370-f4b4-4395-b2e5-554ab1aea57b,2025-07-07 21:00:04.837557,3,outdoor_patio,[],confirmed,105,business_meeting,David Wilson,booth
831e7408-bb3a-47d8-9821-5618c224bc3d,febe5473-afa2-49b6-b15b-14e6538bd408,2025-07-06 18:45:04.837636,5,main_dining,[],confirmed,135,regular_dining,James Taylor,6-top
56a13b4c-efd2-452b-9b27-60c1388b2889,d49e118f-221a-47c1-9934-3bc551a8456f,2025-07-03 15:30:04.837717,4,outdoor_patio,[],confirmed,120,regular_dining,Michael Brown,booth
840f782f-2e3a-4efb-a6da-74efb5ff7479,f72b9f78-1e24-4d81-a6bf-0fffa0209306,2025-07-29 17:00:04.837797,3,outdoor_patio,[],pending,105,regular_dining,John Smith,4-top
645d6478-2139-4256-a22f-7c48f5e59ed0,1b6495c5-24b6-4b16-bb97-130db6f30f60,2025-07-29 15:45:04.837879,3,main_dining,[],pending,105,regular_dining,Lisa Anderson,booth
d06262d9-88f4-4415-b272-242737ea63af,8712ced7-417a-4d3e-adea-135f05dbdbbb,2025-07-12 15:15:04.837960,1,bar,[],cancelled,75,regular_dining,Emily Davis,2-top
90207eaa-a100-440a-8b7f-5bc77b832c2b,ab5696f0-fb28-435a-8bac-057e2ed3599a,2025-07-09 13:45:04.838043,2,outdoor_patio,[],confirmed,90,anniversary,Emily Davis,booth
39d0c422-5c49-4ead-ad09-d7dd78b2cb46,692bf238-e053-4f9d-861b-3d181d14a16a,2025-07-13 11:15:04.838123,2,main_dining,[],confirmed,90,regular_dining,Michael Brown,booth
2cd5510e-16a9-40a2-8d6b-e3af5b4af3e7,0f766886-4c39-47da-b212-db7d2f138491,2025-07-05 18:15:04.838210,2,bar,[],pending,90,business_meeting,David Wilson,bar
222783d1-f7f1-4a0c-8af8-61740e0f889b,a6ef6668-c284-46d8-bd1e-ecaa47bbb409,2025-07-04 19:45:04.838290,2,outdoor_patio,[],cancelled,90,regular_dining,John Smith,bar
63bcfff4-d06b-4f32-89de-7e3dea7663d3,16b3832f-e1af-47c5-8ea6-914d4ef96cb1,2025-07-01 14:00:04.838372,2,bar,"['birthday celebration', 'window seat', 'wheelchair accessible']",pending,90,regular_dining,James Taylor,2-top
2e5bff79-a1f0-467c-b0af-0a6ea5127789,f16b421d-d859-407f-adcc-c363dfd7b9ed,2025-07-05 14:15:04.838455,4,main_dining,[],cancelled,120,business_meeting,Lisa Anderson,4-top
81bd492f-81d7-4655-a5b6-e1c9c6774425,2cf1eb57-13ff-453f-9f26-5b18a90f35b2,2025-07-05 21:45:04.838535,4,main_dining,"['anniversary celebration', 'quiet table']",cancelled,120,regular_dining,Lisa Anderson,4-top
afe0f4e6-aa1f-40a7-a00b-f8a7741f41b2,b30642e6-96b7-4f59-b237-89c324989f0c,2025-07-04 11:45:04.838620,4,outdoor_patio,[],confirmed,120,regular_dining,David Wilson,booth
3ba7b2d9-a8a7-4ef1-867e-bf67698a44de,72fd349a-47e1-4305-b18a-f050fa3dde08,2025-07-22 16:00:04.838701,5,main_dining,[],cancelled,135,special_celebration,John Smith,6-top
e21dfc7f-f216-4f25-a8a9-7f3b1692efa3,3f1a11bc-4ab2-4e5f-9cc2-a704c836aa31,2025-07-26 16:45:04.838781,3,outdoor_patio,[],cancelled,105,business_meeting,Jennifer Martinez,booth
3f2ef3b0-7679-4ec5-93ee-3b319cfbb5cb,0e3ffa0f-82dd-4b54-a8c2-d4bc97894ee3,2025-07-04 14:15:04.838863,4,outdoor_patio,[],cancelled,120,anniversary,Jennifer Martinez,booth
af383b36-f6b0-4043-833a-2b8cdeb0bd06,2b09b497-31af-4da2-8814-9aae72a03eb4,2025-07-06 14:15:04.838943,2,outdoor_patio,['wheelchair accessible'],pending,90,anniversary,Lisa Anderson,2-top
223908ae-8aef-465c-ac00-0cae9c7c80e0,6077bfb2-a0c8-44c3-8350-2b815a84d198,2025-07-28 21:45:04.839026,4,outdoor_patio,['birthday celebration'],pending,120,special_celebration,Lisa Anderson,booth
0caef0a6-2b9e-46cb-9c5a-edcc8a99402d,451487bf-0d5b-4531-b9fe-ecbf29a96408,2025-07-07 21:15:04.839109,4,outdoor_patio,"['high chair', 'window seat', 'booth']",cancelled,120,regular_dining,Michael Brown,booth
5dee98e5-96be-400e-bf5b-996e3a0617de,bbf7ba83-7244-449d-bae2-0bcaafa13ad0,2025-07-10 16:00:04.839194,3,outdoor_patio,[],pending,105,regular_dining,Jennifer Martinez,booth
da49add4-3fa0-41e2-a9ea-fc4f63f0c883,a892768a-a794-4cd1-b2f8-e60f40473c9a,2025-07-09 17:45:04.839278,1,outdoor_patio,"['wheelchair accessible', 'high chair', 'booth']",cancelled,75,regular_dining,Jennifer Martinez,booth
c2ca26ea-f47c-4862-8a32-35ab005288dd,3151aa67-0d15-440b-8acf-5e67befd00ef,2025-07-21 21:30:04.839363,2,main_dining,[],pending,90,regular_dining,James Taylor,2-top
c4f5c455-33ad-4741-a2e5-ce88c914bd16,cc117e66-8057-4dff-86d4-161d76b549ab,2025-07-01 17:00:04.839444,2,outdoor_patio,[],pending,90,regular_dining,Sarah Johnson,2-top
66af32ca-6898-4468-9b45-66b1abc325b9,5d1ae42c-8103-4695-a156-a3512d2c25dd,2025-07-12 19:00:04.839527,4,outdoor_patio,[],confirmed,120,regular_dining,Emily Davis,4-top
e8851d0c-bcea-419b-b27b-f1232c2b1ec4,8712ced7-417a-4d3e-adea-135f05dbdbbb,2025-07-03 13:00:04.839606,3,main_dining,[],cancelled,105,regular_dining,Jennifer Martinez,booth
ec89ce00-75ba-4fab-af0f-7f551f9a1099,dffa42f0-023b-4525-a9ff-7c3e0c9accf4,2025-07-17 21:45:04.839689,6,main_dining,[],confirmed,150,regular_dining,James Taylor,6-top
9d904987-9fc5-498a-930d-09690b307091,8177d85e-888c-4cea-b4b1-1f18a33dfa49,2025-07-26 20:15:04.839769,3,main_dining,[],pending,105,regular_dining,Emily Davis,4-top
d414df44-9e5f-4f56-b7b1-db54b1a7e531,4ce06343-ba8c-48bf-8003-a97faa9f4f0d,2025-07-14 12:45:04.839852,2,bar,[],cancelled,90,regular_dining,Jennifer Martinez,2-top
b8e91953-cf44-46bd-bbac-284de6ec283b,84dd0bef-13db-478c-aefe-734d569cc6e4,2025-07-02 17:30:04.839938,4,outdoor_patio,[],pending,120,regular_dining,John Smith,4-top
4338a5c6-f9cb-4fb3-9460-ddddc0c2f0dd,70304ad9-4227-46cb-85bc-4c8381c35449,2025-07-02 20:00:04.840019,2,bar,[],pending,90,regular_dining,James Taylor,bar
f3495c70-d6af-4b88-9db8-c88a2b9af64c,8e725a53-cfee-4512-9c14-f697dafd9156,2025-07-29 17:15:04.840101,4,main_dining,"['birthday celebration', 'high chair', 'booth']",cancelled,120,regular_dining,Jennifer Martinez,4-top
bb2cfc7d-26ba-411b-b70d-abdee9be04fe,19af430c-b972-4ede-bfd9-a58f9928d53c,2025-07-06 17:00:04.840192,4,outdoor_patio,[],pending,120,regular_dining,Lisa Anderson,booth
11122d8f-2ba7-4c51-88f7-dc25918384ac,248eb3d5-1da6-4a8b-8223-acce5cbb465d,2025-07-16 13:30:04.840280,2,main_dining,['window seat'],pending,90,birthday,Emily Davis,booth
8b1d1c05-afe2-4c75-9d9b-9f1c1ac6e175,15e2fbab-45ba-4650-8d41-d3490c387a92,2025-07-29 15:30:04.840369,4,outdoor_patio,[],pending,120,regular_dining,Jennifer Martinez,booth
83a02dbc-9957-49e2-a1c6-3fd1eee0a75d,3dd50e47-42ed-44fe-9354-2deb058b8156,2025-07-01 12:45:04.840457,2,main_dining,[],confirmed,90,regular_dining,Sarah Johnson,booth
4d868d30-b10e-4ffe-a4f0-637870f9567d,5da2d23c-ff37-4705-af52-11ec4b22904a,2025-07-03 11:30:04.840540,1,main_dining,[],confirmed,75,regular_dining,Lisa Anderson,booth
6be6b4b8-3991-4570-a089-a10bfeb1d2e4,68d1a68e-bdfe-4d70-bdc1-7b04e89446ad,2025-07-29 18:00:04.840626,2,outdoor_patio,"['wheelchair accessible', 'allergy considerations', 'high chair']",cancelled,90,regular_dining,Emily Davis,2-top
d7a7c8ba-8a12-4949-b310-6d3c4cec9f26,141b6e73-5b05-405a-b34f-961d5dc85562,2025-07-06 17:30:04.840713,4,main_dining,[],pending,120,business_meeting,Emily Davis,booth
19eec918-89f1-401c-80f0-c37f576910c7,2cf52158-7324-445a-8fbf-8a1bc9153aee,2025-07-05 13:30:04.840799,2,outdoor_patio,[],pending,90,regular_dining,Emily Davis,2-top
f0bede06-869c-485b-84c4-40aadb0b4bdc,8071ab60-370d-4e40-80f9-86c92cb2bcdf,2025-07-19 19:00:04.840883,6,main_dining,[],confirmed,150,anniversary,James Taylor,6-top
84829940-5c8a-4bde-acae-f7b88eea7f9c,4b117134-3d2e-49a8-b6e1-6082fef496ab,2025-07-16 18:45:04.840968,2,outdoor_patio,[],cancelled,90,regular_dining,Jennifer Martinez,2-top
f3201731-9d6f-4c63-a82b-91aa51b08b0f,d2d4d26b-3ddc-45ec-9429-2927037c952f,2025-07-10 14:45:04.841051,4,main_dining,[],cancelled,120,business_meeting,John Smith,4-top
7671ede7-ce58-4ae5-b482-6ba6d99d701d,f9e437cf-d857-4fec-bc1c-ea6b79497c3b,2025-07-05 14:45:04.841133,3,main_dining,[],confirmed,105,regular_dining,Emily Davis,booth
975ed572-b922-4699-9ad4-1f94cd3c8361,6afe2483-4690-4961-a368-9f1c75e7fdcb,2025-07-19 17:30:04.841215,2,bar,[],confirmed,90,regular_dining,Michael Brown,booth
e897f17c-a9f3-4910-a0a5-ba1a29938d18,8b291e02-6cb2-4c54-b3cd-cac24dc1a518,2025-07-30 18:15:04.841296,3,main_dining,[],pending,105,regular_dining,Emily Davis,4-top
2cf0a785-3ca0-4129-89eb-3b7a01a8f5e6,3e0d50c3-624a-4724-a6a6-4444433d9c3a,2025-07-16 13:45:04.841378,4,outdoor_patio,[],cancelled,120,regular_dining,Emily Davis,4-top
fb6220a1-a073-4651-8d40-dfb66bb0f5ac,7dbe3016-701a-49a8-b1f0-934c256d788a,2025-06-30 19:30:04.841459,4,outdoor_patio,"['special dietary requirements', 'window seat']",no_show,120,regular_dining,John Smith,booth
a3a5be87-eb95-4b7d-814d-842dc09a4080,2622d39a-0163-4b5d-bc54-f913b417ebe1,2025-07-25 18:15:04.841547,4,main_dining,[],cancelled,120,regular_dining,James Taylor,4-top
c238cb1f-11da-4301-aff0-edcb5a2a9ca5,65e5a8e9-e34a-40d2-857a-c13d6e7d9908,2025-07-30 14:45:04.841628,2,outdoor_patio,[],confirmed,90,anniversary,Jennifer Martinez,2-top
bb083b67-12e2-4078-a668-dd554b3bb1da,3b56f3fb-5c9f-4535-bf73-bf94f6417ac5,2025-07-05 17:15:04.841708,8,private_room,[],cancelled,180,anniversary,John Smith,8-top
dda67f3e-88f4-4ca0-b0d5-040367740d1b,0ddbcc45-d4c8-4af6-a5d9-03845ceca155,2025-07-06 17:15:04.841791,7,private_room,"['anniversary celebration', 'window seat', 'allergy considerations']",cancelled,165,birthday,John Smith,7-top
cb9e6417-900c-44bb-9ca8-5a42305dbc2a,ebc9a2b3-32fb-487b-9cd8-46b87da737de,2025-07-25 19:00:04.841875,2,outdoor_patio,"['quiet table', 'allergy considerations', 'wheelchair accessible']",cancelled,90,regular_dining,Lisa Anderson,booth
38a2efd5-01f9-4516-b808-40a7349dcc38,9f4f46dc-3651-4e3c-8391-67d9a50c5f65,2025-07-26 13:15:04.841960,6,main_dining,[],cancelled,150,regular_dining,Lisa Anderson,6-top
aaa11abc-537a-46cd-a2e0-f16692ba77cc,04b2384e-2e8e-4645-ac28-5e550e816de1,2025-07-11 20:00:04.842040,1,outdoor_patio,"['booth', 'quiet table']",cancelled,75,special_celebration,Jennifer Martinez,booth
2b2facc5-e6fa-4c70-b12c-7e4b873d872f,3bda0af6-e44d-47ff-8c4b-3c83ececd2b3,2025-07-25 11:00:04.842125,2,main_dining,[],confirmed,90,special_celebration,Jennifer Martinez,2-top
11ca7a2d-8dfd-43af-9cc8-aaf69308dfdb,9707bc84-13c6-4144-9ad4-4e70f214b952,2025-07-27 12:00:04.842209,3,outdoor_patio,[],cancelled,105,business_meeting,Sarah Johnson,booth
53693005-0889-406b-9dae-f298b4f11782,f16e3243-a6c5-4148-98f1-faa011c9b1a4,2025-07-21 13:00:04.842290,2,main_dining,[],pending,90,birthday,David Wilson,bar
c2566b4f-7610-4900-941d-dc3697cc4403,68d1a68e-bdfe-4d70-bdc1-7b04e89446ad,2025-07-13 20:45:04.842370,4,outdoor_patio,[],confirmed,120,business_meeting,James Taylor,4-top
2ed32472-ddca-4b1f-8743-fa45f04b7590,59fcf387-d493-4a22-a734-1e7ee2ed08c4,2025-07-25 18:30:04.842453,2,main_dining,[],confirmed,90,business_meeting,Michael Brown,booth
1f379e06-1a54-4b5f-a91f-058c21018632,451487bf-0d5b-4531-b9fe-ecbf29a96408,2025-07-28 20:30:04.842533,4,main_dining,[],confirmed,120,anniversary,Michael Brown,booth
a123c946-1b1e-40a2-8124-edde817e2842,b0667350-4942-4ce9-ae31-35c9c696975e,2025-07-23 12:15:04.842615,2,bar,"['special dietary requirements', 'anniversary celebration', 'birthday celebration']",pending,90,regular_dining,Jennifer Martinez,booth
8f2244ce-e5b1-4217-9ed8-4b549aee1917,a2433e9a-2964-42f6-b567-c9b0ede25f8f,2025-07-05 11:30:04.842699,2,bar,[],confirmed,90,regular_dining,David Wilson,2-top
1fa96511-6111-4eca-8cd6-299eba3e4baf,9fc93e39-cce6-4034-b1ee-1fc4377df411,2025-07-28 14:00:04.842781,4,main_dining,[],cancelled,120,regular_dining,John Smith,booth
1722337b-50de-445f-ba89-ee92c227f800,342b9fbb-b165-430b-b109-8db6bc5f4195,2025-07-15 13:45:04.842860,2,main_dining,[],pending,90,regular_dining,Emily Davis,bar
162b3184-6084-4ffb-8c0f-8908f8fddf37,342b9fbb-b165-430b-b109-8db6bc5f4195,2025-07-21 21:45:04.842942,4,main_dining,[],pending,120,regular_dining,Michael Brown,booth
b0e80f7a-eba2-4360-bc7b-1fdd7bb0622d,5060b12a-cf0b-470d-81b8-9174881c1903,2025-06-30 15:15:04.843021,5,main_dining,[],no_show,135,regular_dining,John Smith,6-top
cb08a686-d2e6-4b5e-8e73-7e618e6f7e1b,61301cd5-e9c2-4018-b871-2e73b97badf9,2025-07-11 18:15:04.843102,4,main_dining,[],cancelled,120,regular_dining,Sarah Johnson,booth
a58a1c73-9fef-4686-8e2d-02c379cf9bfa,a2c9da20-3aec-4cb0-b521-82a346b8f33a,2025-07-22 17:45:04.843182,2,main_dining,[],pending,90,birthday,John Smith,bar
9925eac3-ba53-4700-811c-d1ff0c98ae44,eaeb9d6c-dd8d-443a-82ba-cb786d3adfa6,2025-06-30 11:45:04.843263,4,main_dining,[],completed,120,regular_dining,Michael Brown,booth
5f8e4d52-4f29-420e-9dcb-cac09499055a,c4ac0253-73bb-4b88-b813-1af3c6c57179,2025-07-06 21:30:04.843342,3,outdoor_patio,[],cancelled,105,business_meeting,Lisa Anderson,booth
52d9651a-23ec-4f64-b63a-7fc467582969,ddae957f-b632-4502-8622-ae40a5f9ec80,2025-07-04 16:00:04.843423,3,outdoor_patio,[],cancelled,105,regular_dining,Jennifer Martinez,booth
e15b04be-4ee0-46e3-b9e7-20df99d1cb5a,cf014f88-ed59-4c16-b62b-9cabc3032cf8,2025-07-29 15:15:04.843504,4,main_dining,[],cancelled,120,birthday,Emily Davis,4-top
42cc17a4-a4d9-4073-8d6c-0231ccdcef7a,ab4cdd68-a286-4042-af39-d26e56922d90,2025-07-14 17:45:04.843584,1,main_dining,[],confirmed,75,special_celebration,David Wilson,booth
6ba2fbe3-7cf8-40e6-b77e-e9727c7da424,2c7f0ca0-8bb8-495c-a191-552bbe205d42,2025-07-08 15:00:04.843666,4,main_dining,[],confirmed,120,regular_dining,John Smith,4-top
6d2ea9c6-f004-4542-8a1f-204d0a437e7c,3b7a8b4a-a24f-4a76-9feb-3f2f1067b578,2025-07-17 16:15:04.843746,2,outdoor_patio,['anniversary celebration'],pending,90,regular_dining,Sarah Johnson,booth
7c7501b8-4c0e-4af0-8f52-f6aac1151ea3,f9e437cf-d857-4fec-bc1c-ea6b79497c3b,2025-07-02 13:00:04.843830,3,main_dining,['window seat'],cancelled,105,regular_dining,Lisa Anderson,4-top
c7789663-4686-4757-a477-c913cbaa1cfd,4890910b-c49a-4861-9d6e-ca2762414121,2025-07-12 18:30:04.843916,2,bar,['window seat'],confirmed,90,regular_dining,David Wilson,bar
7f4a44e0-8b16-49f1-b6c7-dbdae86cfc3f,a8cc418b-24b4-4b95-a8c8-50a2235ce449,2025-07-08 19:15:04.844000,1,main_dining,[],cancelled,75,regular_dining,Jennifer Martinez,booth
7e637bae-4666-4973-aa1d-dcf673209254,80da0fd3-ee2b-458b-b4cf-c9db6cb7598c,2025-07-07 20:45:04.844082,3,main_dining,[],pending,105,regular_dining,John Smith,booth
5d8ef265-c599-4cb0-adb6-20bdeedf66b7,c709127a-9880-47ac-8a8a-84ba7c27bb34,2025-07-25 11:15:04.844163,1,outdoor_patio,[],pending,75,birthday,Michael Brown,bar
6a0252db-ca62-4a96-962a-9d6ce81fd34d,5e7a30f4-1e68-4e0b-9357-4eb5223d76ba,2025-07-10 12:30:04.844245,2,bar,[],confirmed,90,special_celebration,John Smith,bar
2ce9facf-2d85-4eab-b7bf-0ad77888a0cc,eea34cc5-1afe-4794-8899-58cfc48d323e,2025-07-07 11:30:04.844325,3,outdoor_patio,[],cancelled,105,regular_dining,John Smith,4-top
3e087787-59b0-4313-93b8-a3e60d291131,32f93071-b3e3-4160-b605-f10441c1da4e,2025-07-30 15:00:04.844407,2,outdoor_patio,[],confirmed,90,regular_dining,James Taylor,booth
41a6c33d-5fc2-469c-8026-748289c00949,59905351-40fd-4b7f-8542-eb7b9486f054,2025-07-08 18:00:04.844488,4,outdoor_patio,[],pending,120,regular_dining,James Taylor,booth
aa6c8d7d-54c9-4417-8633-2ce50be8fede,3f77fc80-6e03-4a38-b270-634ab8fc76a9,2025-07-25 14:15:04.844574,2,outdoor_patio,[],confirmed,90,regular_dining,Jennifer Martinez,bar
08f8ecaa-43a5-4c3f-a86a-e0806390847a,2b8a5484-899f-4200-b607-ea1a45a48e6d,2025-07-04 15:45:04.844657,2,outdoor_patio,[],confirmed,90,special_celebration,Sarah Johnson,2-top
9ee9acfc-08a9-4810-817a-d14b9c9e38d8,40749fdd-93f5-487f-a286-e1417e72bd25,2025-07-06 15:15:04.844741,3,outdoor_patio,"['special dietary requirements', 'birthday celebration']",pending,105,birthday,Sarah Johnson,4-top
89632f46-2107-4092-a461-437b49a09ee7,c8867a25-f8ef-42c0-a997-a925e61fc4a9,2025-07-22 19:15:04.844826,5,main_dining,['birthday celebration'],pending,135,regular_dining,Emily Davis,6-top
396480b8-b523-4803-9692-3437b3c50532,1bcf60ac-4261-4417-a740-0b31eab9bbe7,2025-07-07 17:30:04.844955,3,outdoor_patio,[],cancelled,105,anniversary,John Smith,booth
7f1ddff5-690f-4c52-8ae5-dbb25ff3cabd,c8c1fe91-62eb-43f7-9e71-b9e5788917c9,2025-07-29 11:00:04.845052,3,outdoor_patio,"['wheelchair accessible', 'window seat', 'birthday celebration']",confirmed,105,birthday,John Smith,4-top
4142f99d-0d45-43d8-92bf-03e62793ebac,c709127a-9880-47ac-8a8a-84ba7c27bb34,2025-07-27 11:00:04.845151,2,outdoor_patio,[],confirmed,90,anniversary,Emily Davis,booth
ef73e9cf-aed0-42a1-ba3c-12de545d7a9c,92554424-9d34-4165-99d8-0069acdb2622,2025-07-22 19:15:04.845258,6,main_dining,[],cancelled,150,birthday,Lisa Anderson,6-top
2d48b9f7-651b-428f-8394-77b983c6d00f,c22a4797-ad7f-416c-aee2-cb6ea1869168,2025-07-02 16:30:04.845355,1,outdoor_patio,[],pending,75,regular_dining,Lisa Anderson,2-top
55398f4c-4438-4650-a4fc-57b6668223f4,ab41ab59-8222-4ee8-9c4b-fe3cba0c182a,2025-07-06 14:00:04.845444,2,main_dining,"['quiet table', 'anniversary celebration', 'booth']",confirmed,90,business_meeting,Jennifer Martinez,bar
8701df91-9a2c-42b0-b98f-8d8821033185,666fabcb-8730-4fee-9126-d6075e212bef,2025-07-01 18:30:04.845532,4,outdoor_patio,[],cancelled,120,regular_dining,Jennifer Martinez,booth
